 »   Warning: @salesforce/cli update available from 2.137.7 to 2.138.6.
Querying Data... done
Id,Name,GestaoSLA__c,Categorizacao__c,MarcoSLA__c,AreaAtendimento__c,EscopoRegra__c,Ativo__c,TempoBaixa__c,TempoMedia__c,TempoAlta__c,CreatedDate,LastModifiedDate
a3Mbe000000KHWgEAO,RSC-004367,a3Nbe000000Q1A9EAK,a3Kbe000000BybVEAS,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWhEAO,RSC-004368,a3Nbe000000Q1A9EAK,a3Kbe000000BybVEAS,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWnEAO,RSC-004374,a3Nbe000000Q1A9EAK,a3Kbe000000BybbEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWoEAO,RSC-004375,a3Nbe000000Q1A9EAK,a3Kbe000000BybbEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWpEAO,RSC-004376,a3Nbe000000Q1A9EAK,a3Kbe000000BybbEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWqEAO,RSC-004377,a3Nbe000000Q1A9EAK,a3Kbe000000BybbEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWrEAO,RSC-004378,a3Nbe000000Q1A9EAK,a3Kbe000000BybbEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWsEAO,RSC-004379,a3Nbe000000Q1A9EAK,a3Kbe000000BybcEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWtEAO,RSC-004380,a3Nbe000000Q1A9EAK,a3Kbe000000BybcEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWuEAO,RSC-004381,a3Nbe000000Q1A9EAK,a3Kbe000000BybcEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWvEAO,RSC-004382,a3Nbe000000Q1A9EAK,a3Kbe000000BybcEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWwEAO,RSC-004383,a3Nbe000000Q1A9EAK,a3Kbe000000BybcEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWxEAO,RSC-004384,a3Nbe000000Q1A9EAK,a3Kbe000000ByexEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWyEAO,RSC-004385,a3Nbe000000Q1A9EAK,a3Kbe000000ByexEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHWzEAO,RSC-004386,a3Nbe000000Q1A9EAK,a3Kbe000000ByexEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX0EAO,RSC-004387,a3Nbe000000Q1A9EAK,a3Kbe000000ByexEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX1EAO,RSC-004388,a3Nbe000000Q1A9EAK,a3Kbe000000ByexEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX2EAO,RSC-004389,a3Nbe000000Q1A9EAK,a3Kbe000000BybdEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX3EAO,RSC-004390,a3Nbe000000Q1A9EAK,a3Kbe000000BybdEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX4EAO,RSC-004391,a3Nbe000000Q1A9EAK,a3Kbe000000BybdEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX5EAO,RSC-004392,a3Nbe000000Q1A9EAK,a3Kbe000000BybdEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX6EAO,RSC-004393,a3Nbe000000Q1A9EAK,a3Kbe000000BybdEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX7EAO,RSC-004394,a3Nbe000000Q1A9EAK,a3Kbe000000BybkEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX8EAO,RSC-004395,a3Nbe000000Q1A9EAK,a3Kbe000000BybkEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHX9EAO,RSC-004396,a3Nbe000000Q1A9EAK,a3Kbe000000BybkEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXAEA4,RSC-004397,a3Nbe000000Q1A9EAK,a3Kbe000000BybkEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXBEA4,RSC-004398,a3Nbe000000Q1A9EAK,a3Kbe000000BybkEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXCEA4,RSC-004399,a3Nbe000000Q1A9EAK,a3Kbe000000BybjEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXDEA4,RSC-004400,a3Nbe000000Q1A9EAK,a3Kbe000000BybjEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXEEA4,RSC-004401,a3Nbe000000Q1A9EAK,a3Kbe000000BybjEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXFEA4,RSC-004402,a3Nbe000000Q1A9EAK,a3Kbe000000BybjEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXGEA4,RSC-004403,a3Nbe000000Q1A9EAK,a3Kbe000000BybjEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXHEA4,RSC-004404,a3Nbe000000Q1A9EAK,a3Kbe000000ByblEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXIEA4,RSC-004405,a3Nbe000000Q1A9EAK,a3Kbe000000ByblEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXJEA4,RSC-004406,a3Nbe000000Q1A9EAK,a3Kbe000000ByblEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXKEA4,RSC-004407,a3Nbe000000Q1A9EAK,a3Kbe000000ByblEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXLEA4,RSC-004408,a3Nbe000000Q1A9EAK,a3Kbe000000ByblEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXMEA4,RSC-004409,a3Nbe000000Q1A9EAK,a3Kbe000000BybmEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXNEA4,RSC-004410,a3Nbe000000Q1A9EAK,a3Kbe000000BybmEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXOEA4,RSC-004411,a3Nbe000000Q1A9EAK,a3Kbe000000BybmEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXPEA4,RSC-004412,a3Nbe000000Q1A9EAK,a3Kbe000000BybmEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXQEA4,RSC-004413,a3Nbe000000Q1A9EAK,a3Kbe000000BybmEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXREA4,RSC-004414,a3Nbe000000Q1A9EAK,a3Kbe000000BybnEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXSEA4,RSC-004415,a3Nbe000000Q1A9EAK,a3Kbe000000BybnEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXTEA4,RSC-004416,a3Nbe000000Q1A9EAK,a3Kbe000000BybnEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXUEA4,RSC-004417,a3Nbe000000Q1A9EAK,a3Kbe000000BybnEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXVEA4,RSC-004418,a3Nbe000000Q1A9EAK,a3Kbe000000BybnEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXWEA4,RSC-004419,a3Nbe000000Q1A9EAK,a3Kbe000000ByboEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXXEA4,RSC-004420,a3Nbe000000Q1A9EAK,a3Kbe000000ByboEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXYEA4,RSC-004421,a3Nbe000000Q1A9EAK,a3Kbe000000ByboEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXZEA4,RSC-004422,a3Nbe000000Q1A9EAK,a3Kbe000000ByboEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXaEAO,RSC-004423,a3Nbe000000Q1A9EAK,a3Kbe000000ByboEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXbEAO,RSC-004424,a3Nbe000000Q1A9EAK,a3Kbe000000ByeyEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXcEAO,RSC-004425,a3Nbe000000Q1A9EAK,a3Kbe000000ByeyEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXdEAO,RSC-004426,a3Nbe000000Q1A9EAK,a3Kbe000000ByeyEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXeEAO,RSC-004427,a3Nbe000000Q1A9EAK,a3Kbe000000ByeyEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXfEAO,RSC-004428,a3Nbe000000Q1A9EAK,a3Kbe000000ByeyEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXgEAO,RSC-004429,a3Nbe000000Q1A9EAK,a3Kbe000000BybpEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXhEAO,RSC-004430,a3Nbe000000Q1A9EAK,a3Kbe000000BybpEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXiEAO,RSC-004431,a3Nbe000000Q1A9EAK,a3Kbe000000BybpEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXjEAO,RSC-004432,a3Nbe000000Q1A9EAK,a3Kbe000000BybpEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXkEAO,RSC-004433,a3Nbe000000Q1A9EAK,a3Kbe000000BybpEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:35.000+0000,2026-06-10T19:37:35.000+0000
a3Mbe000000KHXlEAO,RSC-004434,a3Nbe000000Q1A9EAK,a3Kbe000000ByezEAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXmEAO,RSC-004435,a3Nbe000000Q1A9EAK,a3Kbe000000ByezEAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXnEAO,RSC-004436,a3Nbe000000Q1A9EAK,a3Kbe000000ByezEAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXoEAO,RSC-004437,a3Nbe000000Q1A9EAK,a3Kbe000000ByezEAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXpEAO,RSC-004438,a3Nbe000000Q1A9EAK,a3Kbe000000ByezEAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXqEAO,RSC-004439,a3Nbe000000Q1A9EAK,a3Kbe000000Byf0EAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXrEAO,RSC-004440,a3Nbe000000Q1A9EAK,a3Kbe000000Byf0EAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXsEAO,RSC-004441,a3Nbe000000Q1A9EAK,a3Kbe000000Byf0EAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXtEAO,RSC-004442,a3Nbe000000Q1A9EAK,a3Kbe000000Byf0EAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXuEAO,RSC-004443,a3Nbe000000Q1A9EAK,a3Kbe000000Byf0EAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXvEAO,RSC-004444,a3Nbe000000Q1A9EAK,a3Kbe000000ByfFEAS,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXwEAO,RSC-004445,a3Nbe000000Q1A9EAK,a3Kbe000000ByfFEAS,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXxEAO,RSC-004446,a3Nbe000000Q1A9EAK,a3Kbe000000ByfFEAS,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXyEAO,RSC-004447,a3Nbe000000Q1A9EAK,a3Kbe000000ByfFEAS,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHXzEAO,RSC-004448,a3Nbe000000Q1A9EAK,a3Kbe000000ByfFEAS,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY0EAO,RSC-004449,a3Nbe000000Q1A9EAK,a3Kbe000000Byf1EAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY1EAO,RSC-004450,a3Nbe000000Q1A9EAK,a3Kbe000000Byf1EAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY2EAO,RSC-004451,a3Nbe000000Q1A9EAK,a3Kbe000000Byf1EAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY3EAO,RSC-004452,a3Nbe000000Q1A9EAK,a3Kbe000000Byf1EAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY4EAO,RSC-004453,a3Nbe000000Q1A9EAK,a3Kbe000000Byf1EAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY5EAO,RSC-004454,a3Nbe000000Q1A9EAK,a3Kbe000000Byf2EAC,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY6EAO,RSC-004455,a3Nbe000000Q1A9EAK,a3Kbe000000Byf2EAC,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY7EAO,RSC-004456,a3Nbe000000Q1A9EAK,a3Kbe000000Byf2EAC,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY8EAO,RSC-004457,a3Nbe000000Q1A9EAK,a3Kbe000000Byf2EAC,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHY9EAO,RSC-004458,a3Nbe000000Q1A9EAK,a3Kbe000000Byf2EAC,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYAEA4,RSC-004459,a3Nbe000000Q1A9EAK,a3Kbe000000C4CMEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYBEA4,RSC-004460,a3Nbe000000Q1A9EAK,a3Kbe000000C4CMEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYCEA4,RSC-004461,a3Nbe000000Q1A9EAK,a3Kbe000000C4CMEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYDEA4,RSC-004462,a3Nbe000000Q1A9EAK,a3Kbe000000C4CMEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYEEA4,RSC-004463,a3Nbe000000Q1A9EAK,a3Kbe000000C4CMEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYFEA4,RSC-004464,a3Nbe000000Q1A9EAK,a3Kbe000000C4CNEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYGEA4,RSC-004465,a3Nbe000000Q1A9EAK,a3Kbe000000C4CNEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYHEA4,RSC-004466,a3Nbe000000Q1A9EAK,a3Kbe000000C4CNEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYIEA4,RSC-004467,a3Nbe000000Q1A9EAK,a3Kbe000000C4CNEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYJEA4,RSC-004468,a3Nbe000000Q1A9EAK,a3Kbe000000C4CNEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYKEA4,RSC-004469,a3Nbe000000Q1A9EAK,a3Kbe000000C4COEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYLEA4,RSC-004470,a3Nbe000000Q1A9EAK,a3Kbe000000C4COEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYMEA4,RSC-004471,a3Nbe000000Q1A9EAK,a3Kbe000000C4COEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYNEA4,RSC-004472,a3Nbe000000Q1A9EAK,a3Kbe000000C4COEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYOEA4,RSC-004473,a3Nbe000000Q1A9EAK,a3Kbe000000C4COEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYPEA4,RSC-004474,a3Nbe000000Q1A9EAK,a3Kbe000000C4CPEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYQEA4,RSC-004475,a3Nbe000000Q1A9EAK,a3Kbe000000C4CPEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYREA4,RSC-004476,a3Nbe000000Q1A9EAK,a3Kbe000000C4CPEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYSEA4,RSC-004477,a3Nbe000000Q1A9EAK,a3Kbe000000C4CPEA0,a3Obe000000Ktq2EAC,,Por Categorizacao,true,60,60,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYTEA4,RSC-004478,a3Nbe000000Q1A9EAK,a3Kbe000000C4CPEA0,a3Obe000000Ktq4EAC,,Por Categorizacao,true,360,360,360,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYUEA4,RSC-004479,a3Nbe000000Q1A9EAK,a3Kbe000000C4CQEA0,a3Obe000000KtpzEAC,,Por Categorizacao,true,180,120,60,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYVEA4,RSC-004480,a3Nbe000000Q1A9EAK,a3Kbe000000C4CQEA0,a3Obe000000Ktq0EAC,,Por Categorizacao,true,240,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
a3Mbe000000KHYWEA4,RSC-004481,a3Nbe000000Q1A9EAK,a3Kbe000000C4CQEA0,a3Obe000000Ktq1EAC,,Por Categorizacao,true,360,240,120,2026-06-10T19:37:36.000+0000,2026-06-10T19:37:36.000+0000
